Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,Embedded_text_1,links,links_title,conteo_links,hashtags,conteo_hashtags,menciones,conteo_menciones,emojis,conteo_emojis,RT,conteo_RT,sentiment,sentiment_score,processed_text,Distribución de temas,Tema más probable
10,John Jairo Peralta Bernal,@johnjairope,2021-12-01T04:58:05.000Z,"John Jairo Peralta Bernal
@JohnJairoPe
·
30 nov.","En respuesta a 
@Carlosc30443031
 y 
@Davivienda
No somos pocos si no muchos, unamonos y denunciemos esto a la súper financiera, la unión hace la fuerza
1
1",,,1,1,[],https://twitter.com/JohnJairoPe/status/1465908036933984256,"En respuesta a  @Carlosc30443031 y  @Davivienda No somos pocos si no muchos, unamonos y denunciemos esto a la súper financiera, la unión hace la fuerza  ",[],,0,[],0,"['@carlosc30443031', '@davivienda']",2,[],0,[],0,5 stars,0.6534616947174072,"['respuesta', 'carlosc30443031', 'daviviendano', 'unamono', 'denuncier', 'súper', 'financiero', 'unión', 'hacer', 'fuerza11']","([(0, 0.81250906), (1, 0.15580828), (2, 0.020369167), (3, 0.011313503)], [(55, [1]), (173, [0, 1]), (174, [0]), (175, [0, 1]), (176, [0, 1]), (177, [0, 1]), (178, [0, 1]), (179, [0]), (180, [0, 1]), (181, [0])], [(55, [(1, 0.9986366)]), (173, [(0, 0.9667588), (1, 0.01903998)]), (174, [(0, 0.9999089)]), (175, [(0, 0.9667588), (1, 0.01903998)]), (176, [(0, 0.79138106), (1, 0.20844765)]), (177, [(0, 0.9667588), (1, 0.01903998)]), (178, [(0, 0.8894158), (1, 0.109452)]), (179, [(0, 0.99935097)]), (180, [(0, 0.9667588), (1, 0.01903998)]), (181, [(0, 0.999023)])])",0
11,Daniel Sanclemente,@dsanclemente219,2021-12-01T17:06:27.000Z,"Daniel Sanclemente
@Dsanclemente219
·
1 dic.","Llevo toda la mañana tratando de realizar un pago por PSE en 
@Davivienda
 ha sido imposible. Acaban con la poca paciencia que tengo.
2
1
1",,2.0,1,1,[],https://twitter.com/Dsanclemente219/status/1466091335576866829,Llevo toda la mañana tratando de realizar un pago por PSE en  @Davivienda ha sido imposible. Acaban con la poca paciencia que tengo.   ,[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.6506897807121277,"['llevar', 'mañana', 'tratar', 'realizar', 'pago', 'davivienda', 'haber', 'imposible', 'acabar', 'paciencia', 'tengo211']","([(0, 0.010087868), (1, 0.96111655), (2, 0.018473247), (3, 0.010322349)], [(7, [1]), (41, [1]), (44, [1]), (62, [1]), (132, [1]), (182, [1]), (183, [1]), (184, [1]), (185, [1]), (186, [1]), (187, [1])], [(7, [(1, 0.9999921)]), (41, [(1, 0.9999932)]), (44, [(1, 0.9999622)]), (62, [(1, 0.99993426)]), (132, [(1, 0.9999248)]), (182, [(1, 0.99993193)]), (183, [(1, 0.99978054)]), (184, [(1, 0.99991804)]), (185, [(1, 0.9979486)]), (186, [(1, 0.99993676)]), (187, [(1, 0.967934)])])",1
12,Juliana,@julianaussa3,2021-12-01T17:33:05.000Z,"Juliana
@JulianaUssa3
·
1 dic.","Nunca usen los servicios de 
@DaviPlata
 @RappiPay
 y 
@Davivienda
 una atención al cliente desastrosa e ineficiente.
2
1",,2.0,,1,[],https://twitter.com/JulianaUssa3/status/1466098035587432460,Nunca usen los servicios de  @DaviPlata @RappiPay y  @Davivienda una atención al cliente desastrosa e ineficiente.  ,[],,0,[],0,"['@daviplata', '@rappipay', '@davivienda']",3,[],0,[],0,1 star,0.8831543326377869,"['nunca', 'usar', 'servicio', 'daviplata', 'rappipay', 'davivienda', 'atención', 'cliente', 'desastroso', 'ineficiente21']","([(0, 0.011073345), (1, 0.85816336), (2, 0.11943238), (3, 0.011330857)], [(7, [1]), (21, [2]), (81, [1]), (188, [1]), (189, [1, 2]), (190, [1, 2]), (191, [1]), (192, [1]), (193, [1]), (194, [1])], [(7, [(1, 0.99998707)]), (21, [(2, 0.9971809)]), (81, [(1, 0.9999775)]), (188, [(1, 0.99994856)]), (189, [(1, 0.93540055), (2, 0.02889325)]), (190, [(1, 0.93540055), (2, 0.02889325)]), (191, [(1, 0.9998701)]), (192, [(1, 0.9977299)]), (193, [(1, 0.9999486)]), (194, [(1, 0.99992925)])])",1
13,DATAiFX,@dataifx,2021-12-01T16:29:06.000Z,"DATAiFX
@dataiFX
·
1 dic.","Problemas de suministro volvieron a lastrar el crecimiento de la producción en noviembre: PMI Davivienda https://dataifx.com/post/problemas-de-suministro-volvieron-lastrar-el-crecimiento-de-la-produccion-en-noviembre-pmi… 
@Davivienda
2
1",,,2,1,['https://pbs.twimg.com/media/FFiRrQpXIAIAg7C?format=jpg&name=small'],https://twitter.com/dataiFX/status/1466081934413549568,Problemas de suministro volvieron a lastrar el crecimiento de la producción en noviembre: PMI Davivienda Link_aqui  @Davivienda  ,['https://dataifx.com/post/problemas-de-suministro-volvieron-lastrar-el-crecimiento-de-la-produccion-en-noviembre-pmi…'],['dataifx'],1,[],0,['@davivienda'],1,[],0,[],0,1 star,0.4043492376804352,"['problema', 'suministro', 'volver', 'lastrar', 'crecimiento', 'producción', 'noviembre', 'davivienda', 'httpsdataifxcompostproblemasdesuministrovolvieronlastrarelcrecimientodelaproduccionennoviembrepmi', 'davivienda21']","([(0, 0.79753524), (1, 0.17082919), (2, 0.020304112), (3, 0.011331433)], [(7, [0, 1]), (13, [0]), (170, [0, 1]), (195, [0, 1]), (196, [0, 1]), (197, [0, 1]), (198, [0, 1]), (199, [1]), (200, [0]), (201, [0, 1])], [(7, [(0, 0.68624943), (1, 0.31374338)]), (13, [(0, 0.99945194)]), (170, [(0, 0.8703038), (1, 0.1296029)]), (195, [(0, 0.9634539), (1, 0.022065438)]), (196, [(0, 0.9634539), (1, 0.022065438)]), (197, [(0, 0.9634539), (1, 0.022065438)]), (198, [(0, 0.9634539), (1, 0.022065438)]), (199, [(1, 0.9952512)]), (200, [(0, 0.9970497)]), (201, [(0, 0.9634539), (1, 0.022065438)])])",0
14,Andrea Cabana D.,@andreacabanad,2021-12-01T13:24:36.000Z,"Andrea Cabana D.
@andreaCabanaD
·
1 dic.","Me quiero ir de 
@Bancolombia
. Pero no a Davivienda. Alguna recomendación?
3",,3.0,,,[],https://twitter.com/andreaCabanaD/status/1466035504827273219,Me quiero ir de  @Bancolombia . Pero no a Davivienda. Alguna recomendación? ,[],,0,[],0,['@bancolombia'],1,[],0,[],0,1 star,0.379616379737854,"['querer', 'bancolombia', 'davivienda', 'alguno', 'recomendación3']","([(0, 0.020731201), (1, 0.9200575), (2, 0.037999496), (3, 0.021211825)], [(7, [1]), (202, [1]), (203, [1]), (204, [1]), (205, [1])], [(7, [(1, 0.9999858)]), (202, [(1, 0.9999381)]), (203, [(1, 0.99997693)]), (204, [(1, 0.99996054)]), (205, [(1, 0.96601367)])])",1
15,DATAiFX,@dataifx,2021-12-01T13:14:39.000Z,"DATAiFX
@dataiFX
·
1 dic.","#LiveDataiFX Lo que hoy debe saber I Davivienda Corredores https://bit.ly/3rr3ksg Por 
@davicorredores
 #LoQueHoyDebeSaber",,,,,['https://pbs.twimg.com/media/FFhlPkvXsAI5jid?format=jpg&name=small'],https://twitter.com/dataiFX/status/1466032998961364994,#LiveDataiFX Lo que hoy debe saber I Davivienda Corredores Link_aqui Por  @davicorredores #LoQueHoyDebeSaber,['https://bit.ly/3rr3ksg'],['bit'],1,"['#LiveDataiFX', '#LoQueHoyDebeSaber']",2,['@davicorredores'],1,[],0,[],0,5 stars,0.2829994857311249,"['livedataifx', 'deber', 'saber', 'davivienda', 'corredor', 'httpsbitly3rr3ksg', 'davicorredor', 'loquehoydebesaber']","([(0, 0.013578803), (1, 0.9476499), (2, 0.024877157), (3, 0.01389415)], [(7, [1]), (206, [1]), (207, [1]), (208, [1]), (209, [1]), (210, [1]), (211, [1]), (212, [1])], [(7, [(1, 0.9999901)]), (206, [(1, 0.9997173)]), (207, [(1, 0.9995395)]), (208, [(1, 0.99996316)]), (209, [(1, 0.9673436)]), (210, [(1, 0.99807703)]), (211, [(1, 0.99663013)]), (212, [(1, 0.99997306)])])",1
16,Secretaría de Movilidad de Medellín,@sttmed,2021-12-01T23:00:16.000Z,"Secretaría de Movilidad de Medellín
@sttmed
·
1 dic.","¡En #MovilidadEnLínea te damos soluciones eficientes!
 
Haz el pago de tus multas de tránsito en cualquier sucursal Cotrafa, Davivienda o Banco Popular.
 
Accede  http://bit.ly/2OmKZb6, digita el número de documento, genera el código de barras, descarga tu factura y paga.
3",👉,,,3,['https://pbs.twimg.com/media/FFjrSHfUcAI7d5G?format=jpg&name=small'],https://twitter.com/sttmed/status/1466180376754225153,"¡En #MovilidadEnLínea te damos soluciones eficientes!  Haz el pago de tus multas de tránsito en cualquier sucursal Cotrafa, Davivienda o Banco Popular.  Accede  Link_aqui digita el número de documento, genera el código de barras, descarga tu factura y paga. ","['http://bit.ly/2OmKZb6,']",['Movilidad en Línea'],1,['#MovilidadEnLínea'],1,[],0,[],0,[],0,5 stars,0.6560314297676086,"['movilidadenlínea', 'solución', 'eficiente', 'hacer', 'pago', 'multa', 'tránsito', 'cualquiera', 'sucursal', 'cotrafa', 'daviviendir', 'banco', 'popular', 'accede', 'httpbitly2omkzb6', 'digito', 'número', 'documento', 'generar', 'código', 'barra', 'descargar', 'factura', 'paga3']","([(0, 0.45306218), (1, 0.37796897), (2, 0.09490219), (3, 0.0740667)], [(23, [1, 0]), (37, [0, 1, 3]), (55, [1]), (130, [2]), (186, [1]), (213, [0, 1, 3, 2]), (214, [0, 1, 3, 2]), (215, [0, 1, 3, 2]), (216, [2, 0]), (217, [1]), (218, [0, 1, 3, 2]), (219, [0, 1, 3, 2]), (220, [1, 3]), (221, [0, 1]), (222, [0, 1, 3, 2]), (223, [1]), (224, [0, 1, 3, 2]), (225, [0, 1, 3, 2]), (226, [0, 1, 3, 2]), (227, [0, 1, 3, 2]), (228, [0]), (229, [1]), (230, [1]), (231, [3, 0, 1])], [(23, [(0, 0.3985838), (1, 0.6004732)]), (37, [(0, 0.7383154), (1, 0.22230995), (3, 0.039337434)]), (55, [(1, 0.99970824)]), (130, [(2, 0.99430126)]), (186, [(1, 0.99715495)]), (213, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (214, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (215, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (216, [(0, 0.07361029), (2, 0.9122573)]), (217, [(1, 0.99261767)]), (218, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (219, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (220, [(1, 0.6717869), (3, 0.32112598)]), (221, [(0, 0.95463747), (1, 0.027456662)]), (222, [(0, 0.5784307), (1, 0.34329876), (2, 0.017030304), (3, 0.038885415)]), (223, [(1, 0.9967219)]), (224, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (225, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (226, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (227, [(0, 0.7896345), (1, 0.122447535), (2, 0.019092778), (3, 0.04384613)]), (228, [(0, 0.9969796)]), (229, [(1, 0.9989783)]), (230, [(1, 0.98773104)]), (231, [(0, 0.08575313), (1, 0.025732443), (3, 0.8783848)])])",0
17,Juan Correa,@judaco23,2021-12-01T15:29:42.000Z,"Juan Correa
@judaco23
·
1 dic.","@Davivienda
 ¿está caída la plataforma de pagos por PSE? llevo un buen rato intentando y no carga.
5
4",,5.0,,4,[],https://twitter.com/judaco23/status/1466066985125621766,@Davivienda ¿está caída la plataforma de pagos por PSE? llevo un buen rato intentando y no carga.  ,[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.8424005508422852,"['daviviendo', 'caída', 'plataforma', 'pago', 'llevar', 'buen', 'rato', 'intentar', 'carga54']","([(0, 0.012169147), (1, 0.9530884), (2, 0.022289315), (3, 0.01245318)], [(4, [1]), (38, [1]), (44, [1]), (143, [1]), (186, [1]), (232, [1]), (233, [1]), (234, [1]), (235, [1])], [(4, [(1, 0.9992106)]), (38, [(1, 0.99998325)]), (44, [(1, 0.99996185)]), (143, [(1, 0.99995625)]), (186, [(1, 0.99993604)]), (232, [(1, 0.9675866)]), (233, [(1, 0.9999083)]), (234, [(1, 0.99984926)]), (235, [(1, 0.99974453)])])",1
18,Liz,@lizhenao,2021-12-01T17:36:35.000Z,"Liz
@LizHenao
·
1 dic.","Entonces en 
@Davivienda
 te debitan el dinero, pero no se ve reflejado en lo que debes pagar. Ahora solo falta que se pierda el dinero y toque pagar de nuevo.
1",,1.0,,,[],https://twitter.com/LizHenao/status/1466098916596895753,"Entonces en  @Davivienda te debitan el dinero, pero no se ve reflejado en lo que debes pagar. Ahora solo falta que se pierda el dinero y toque pagar de nuevo. ",[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.6079161167144775,"['entonces', 'davivienda', 'debitar', 'dinero', 'reflejado', 'deber', 'pagar', 'ahora', 'solo', 'faltar', 'perder', 'dinero', 'tocar', 'pagar', 'nuevo1']","([(1, 0.9134483), (2, 0.013776177), (3, 0.06525252)], [(7, [1]), (76, [1]), (116, [1]), (208, [1]), (236, [1]), (237, [1]), (238, [1]), (239, [1]), (240, [3, 1]), (241, [1, 3]), (242, [1]), (243, [1]), (244, [1])], [(7, [(1, 0.9999886)]), (76, [(1, 0.9999323)]), (116, [(1, 1.9998446)]), (208, [(1, 0.99991554)]), (236, [(1, 0.99987876)]), (237, [(1, 0.9905809)]), (238, [(1, 1.9999274)]), (239, [(1, 0.9997692)]), (240, [(1, 0.13375627), (3, 0.85598737)]), (241, [(1, 0.92706716), (3, 0.03947913)]), (242, [(1, 0.9998284)]), (243, [(1, 0.99900264)]), (244, [(1, 0.9996296)])])",1
19,Simon Nariño,@simonnarino,2021-12-01T21:43:51.000Z,"Simon Nariño
@simonnarino
·
1 dic.","@Davivienda
 en todo el día no he podido acceder a los canales virtuales ni por la app ni PC
2
1",,2.0,,1,[],https://twitter.com/simonnarino/status/1466161145866334217,@Davivienda en todo el día no he podido acceder a los canales virtuales ni por la app ni PC  ,[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.7221113443374634,"['daviviendo', 'haber', 'poder', 'acceder', 'canal', 'virtual', 'pc21']","([(0, 0.015347878), (1, 0.79366356), (2, 0.17528181), (3, 0.015706718)], [(38, [1]), (41, [1]), (45, [1, 2]), (245, [1]), (246, [2]), (247, [1, 2]), (248, [1])], [(38, [(1, 0.99996096)]), (41, [(1, 0.9999809)]), (45, [(1, 0.9189105), (2, 0.08107796)]), (245, [(1, 0.99928254)]), (246, [(2, 0.99847823)]), (247, [(1, 0.9110132), (2, 0.05004642)]), (248, [(1, 0.999211)])])",1
20,Aura Maria Puyana,@aumapumu,2021-12-01T03:01:52.000Z,"Aura Maria Puyana
@Aumapumu
·
30 nov.","En respuesta a 
@Davivienda
 y 
@DavidFlorezMP
Hoy no pude pagar la luz.
1",,,,1,[],https://twitter.com/Aumapumu/status/1465878788651298828,En respuesta a  @Davivienda y  @DavidFlorezMP Hoy no pude pagar la luz. ,[],,0,[],0,"['@davivienda', '@davidflorezmp']",2,[],0,[],0,1 star,0.32904914021492004,"['respuesta', 'davivienda', 'davidflorezmphoy', 'poder', 'pagar', 'luz1']","([(0, 0.017723806), (1, 0.93114763), (2, 0.032997154), (3, 0.018131388)], [(7, [1]), (45, [1]), (116, [1]), (178, [1]), (249, [1]), (250, [1])], [(7, [(1, 0.9999876)]), (45, [(1, 0.9992019)]), (116, [(1, 0.999966)]), (178, [(1, 0.9976948)]), (249, [(1, 0.96654177)]), (250, [(1, 0.96654177)])])",1
21,JUAN BERNAL,@jsbgm,2021-12-01T14:15:51.000Z,"JUAN BERNAL
@jsbgm
·
1 dic.","@Davivienda
 para cuando Apple Pay?
1
4",,1.0,,4,[],https://twitter.com/jsbgm/status/1466048400529494024,@Davivienda para cuando Apple Pay?  ,[],,0,[],0,['@davivienda'],1,[],0,[],0,1 star,0.5537222027778625,"['daviviendo', 'applar', 'pay14']","([(0, 0.031936098), (1, 0.085023604), (2, 0.058592517), (3, 0.82444775)], [(38, [3, 1]), (251, [3]), (252, [3])], [(38, [(1, 0.041766897), (3, 0.9581946)]), (251, [(3, 0.9831543)]), (252, [(3, 0.9831543)])])",3
22,henryalexi,@henryaropero,2021-12-01T12:28:14.000Z,"henryalexi
@henryAropero
·
1 dic.","En respuesta a 
@CCSILVA86
 @claudiamzuleta
 y 
@QuintinQuinter
lastima que estén como en DAVIVIENDA
1",,,,1,[],https://twitter.com/henryAropero/status/1466021318437093385,En respuesta a  @CCSILVA86 @claudiamzuleta y  @QuintinQuinter lastima que estén como en DAVIVIENDA ,[],,0,[],0,"['@ccsilva86', '@claudiamzuleta', '@quintinquinter']",3,[],0,[],0,1 star,0.38846245408058167,"['respuesta', 'ccsilva86', 'claudiamzuleta', 'quintinquinterlastimo', 'davivienda1']","([(0, 0.64865565), (1, 0.2913869), (2, 0.03866127), (3, 0.021296183)], [(178, [0, 1]), (253, [0, 1]), (254, [0, 1]), (255, [1]), (256, [0, 1])], [(178, [(0, 0.7598668), (1, 0.23755388)]), (253, [(0, 0.93099076), (1, 0.050430797)]), (254, [(0, 0.93099076), (1, 0.050430797)]), (255, [(1, 0.99409956)]), (256, [(0, 0.93099076), (1, 0.050430797)])])",0
23,ContraPunto,@contra_punto,2021-12-01T20:02:47.000Z,"ContraPunto
@contra_punto
·
1 dic.","#CPNacionales | A Juan Tennant Wright le podría costar US$1 millón el insinuar que Antonio Salaverría manipuló juicio para vencer a Davivienda 
Lea acá:
contrapunto.com.sv
A Juan Tennant Wright le podría costar US$1 millón el insinuar que Antonio Salaverría manipuló...
El demandante indicó que han presentando una obra de arte jurídico penal donde se demuestran muchísimas razones para que Juan Tennant Wright sea condenado.
1
1
1",,1.0,1,1,['https://pbs.twimg.com/card_img/1474156637925646338/vo4C3x4L?format=jpg&name=small'],https://twitter.com/contra_punto/status/1466135710566604809,#CPNacionales | A Juan Tennant Wright le podría costar US$1 millón el insinuar que Antonio Salaverría manipuló juicio para vencer a Davivienda  Lea acá: contrapunto.com.sv A Juan Tennant Wright le podría costar US$1 millón el insinuar que Antonio Salaverría manipuló... El demandante indicó que han presentando una obra de arte jurídico penal donde se demuestran muchísimas razones para que Juan Tennant Wright sea condenado.   ,[],,0,['#CPNacionales'],1,[],0,[],0,[],0,1 star,0.6641260981559753,"['cpnacional', 'juan', 'tennant', 'wright', 'poder', 'costar', 'millón', 'insinuar', 'antonio', 'salaverer', 'manipular', 'juicio', 'vencer', 'davivienda', 'acácontrapuntocomsva', 'juan', 'tennant', 'wright', 'poder', 'costar', 'millón', 'insinuar', 'antonio', 'salaverer', 'manipulóel', 'demandante', 'indicar', 'haber', 'presentar', 'obra', 'arte', 'jurídico', 'penal', 'demostrar', 'muchísimo', 'razón', 'juan', 'tennant', 'wright', 'condenado111']","([(0, 0.65004325), (1, 0.25413617), (2, 0.09283991)], [(7, [1, 0]), (41, [1]), (45, [1, 2]), (257, [0, 1, 2]), (258, [0, 1]), (259, [0, 1]), (260, [0, 1, 2]), (261, [0]), (262, [0, 1, 2]), (263, [0, 1, 2]), (264, [2, 0, 1]), (265, [2, 0, 1]), (266, [0, 1, 2]), (267, [0, 2]), (268, [0, 1, 2]), (269, [0, 1]), (270, [1, 0, 2]), (271, [0, 1, 2]), (272, [1, 0]), (273, [1, 0]), (274, [0, 1]), (275, [0, 1]), (276, [1]), (277, [1, 0]), (278, [0, 1, 2]), (279, [0, 1, 2]), (280, [0]), (281, [0, 1, 2])], [(7, [(0, 0.4929647), (1, 0.5070229)]), (41, [(1, 0.99935025)]), (45, [(1, 1.6853557), (2, 0.31315497)]), (257, [(0, 0.91718817), (1, 0.051331844), (2, 0.014067649)]), (258, [(0, 1.9676082), (1, 0.019785026)]), (259, [(0, 0.9068808), (1, 0.08424717)]), (260, [(0, 0.91718817), (1, 0.051331844), (2, 0.014067649)]), (261, [(0, 1.9901316)]), (262, [(0, 0.91718817), (1, 0.051331844), (2, 0.014067649)]), (263, [(0, 0.91718817), (1, 0.051331844), (2, 0.014067649)]), (264, [(0, 0.15019506), (1, 0.12063356), (2, 0.7239221)]), (265, [(0, 0.04276271), (1, 0.012814545), (2, 0.9427663)]), (266, [(0, 1.913912), (1, 0.053447075), (2, 0.014597674)]), (267, [(0, 1.6030158), (2, 1.3841256)]), (268, [(0, 0.91718817), (1, 0.051331844), (2, 0.014067649)]), (269, [(0, 0.9625014), (1, 0.025695505)]), (270, [(0, 0.29122594), (1, 0.6889673), (2, 0.010623026)]), (271, [(0, 0.91718817), (1, 0.051331844), (2, 0.014067649)]), (272, [(0, 0.01040782), (1, 1.988825)]), (273, [(0, 0.01946698), (1, 0.97883326)]), (274, [(0, 0.6104898), (1, 0.38176233)]), (275, [(0, 0.9771174), (1, 0.014104642)]), (276, [(1, 0.992509)]), (277, [(0, 0.015029785), (1, 0.98392403)]), (278, [(0, 1.913912), (1, 0.053447075), (2, 0.014597674)]), (279, [(0, 2.9201894), (1, 0.049464952), (2, 0.013559406)]), (280, [(0, 0.98522705)]), (281, [(0, 2.9201894), (1, 0.049464952), (2, 0.013559406)])])",0
24,MiXterKoji,@mixterkoji,2021-12-01T16:33:58.000Z,"MiXterKoji
@MiXterKoji
·
1 dic.","Creo que Colombia empezará su camino al desarrollo la quincena en que los servidores de 
@Davivienda
 @DaviPlata
 @Bancolombia
 y 
@Nequi
 no se caigan... O será buscar otras alternativas...
1",,1.0,,,[],https://twitter.com/MiXterKoji/status/1466083158420504587,Creo que Colombia empezará su camino al desarrollo la quincena en que los servidores de  @Davivienda @DaviPlata @Bancolombia y  @Nequi no se caigan... O será buscar otras alternativas... ,[],,0,[],0,"['@davivienda', '@daviplata', '@bancolombia', '@nequi']",4,[],0,[],0,1 star,0.3039960563182831,"['creer', 'colombia', 'empezar', 'camino', 'desarrollo', 'quincena', 'servidor', 'davivienda', 'daviplata', 'bancolombia', 'nequi', 'caer', 'buscar', 'alternativas1']","([(1, 0.96897), (2, 0.014746035)], [(7, [1]), (25, [1]), (81, [1]), (203, [1]), (282, [1]), (283, [1]), (284, [1]), (285, [1]), (286, [1]), (287, [1]), (288, [1]), (289, [1]), (290, [1]), (291, [1])], [(7, [(1, 0.99999315)]), (25, [(1, 0.99926174)]), (81, [(1, 0.9999893)]), (203, [(1, 0.9999784)]), (282, [(1, 0.9682614)]), (283, [(1, 0.99987525)]), (284, [(1, 0.997848)]), (285, [(1, 0.9999368)]), (286, [(1, 0.9999511)]), (287, [(1, 0.9961081)]), (288, [(1, 0.99987566)]), (289, [(1, 0.9999557)]), (290, [(1, 0.9993504)]), (291, [(1, 0.9682614)])])",1
25,Daniela Abdelnur,@daniabdelnur,2021-12-01T17:33:49.000Z,"Daniela Abdelnur
@DaniAbdelnur
·
1 dic.","En respuesta a 
@SebastianRegino
 y 
@Davivienda
Pensé que era la única… no funciona nada
3
1",,3.0,,1,[],https://twitter.com/DaniAbdelnur/status/1466098221722206208,En respuesta a  @SebastianRegino y  @Davivienda Pensé que era la única… no funciona nada  ,[],,0,[],0,"['@sebastianregino', '@davivienda']",2,[],0,[],0,1 star,0.890609860420227,"['respuesta', 'sebastianregino', 'daviviendapensé', 'único', 'funcionar', 'nada31']","([(0, 0.017671185), (1, 0.36459517), (2, 0.033875715), (3, 0.5838579)], [(178, [1]), (292, [3, 1]), (293, [1]), (294, [3, 1]), (295, [3, 1]), (296, [3])], [(178, [(1, 0.9921256)]), (292, [(1, 0.010074361), (3, 0.98761475)]), (293, [(1, 0.9957821)]), (294, [(1, 0.08333049), (3, 0.8954204)]), (295, [(1, 0.08333049), (3, 0.8954204)]), (296, [(3, 0.9972219)])])",3
26,Stiven De Jesus Samp,@stivensamp,2021-12-01T21:39:40.000Z,"Stiven De Jesus Samp
@StivenSamp
·
1 dic.","Respondiendo a 
@cafenofilo
 @tagy_petus
 y 3 más
De que se trata esa app?
1",,,,1,[],https://twitter.com/StivenSamp/status/1466160090407395333,Respondiendo a  @cafenofilo @tagy_petus y 3 más De que se trata esa app? ,[],,0,[],0,"['@cafenofilo', '@tagy_petus']",2,[],0,[],0,1 star,0.5414943695068359,"['responder', 'cafenofilo', 'tagypetus', 'másdir', 'tratar', 'app1']","([(0, 0.017669912), (1, 0.36615437), (2, 0.03240561), (3, 0.5837701)], [(103, [3]), (132, [1]), (297, [3, 1]), (298, [1, 3]), (299, [3, 1]), (300, [3, 1])], [(103, [(3, 0.9999603)]), (132, [(1, 0.9960682)]), (297, [(1, 0.022544904), (3, 0.9714762)]), (298, [(1, 0.98876035), (3, 0.010730337)]), (299, [(1, 0.08418293), (3, 0.8945946)]), (300, [(1, 0.08418293), (3, 0.8945946)])])",3
